id;ip;Q1;Q2A;Q2B;Q2C;Q2D;Q2E;Q2F;Q3A;Q3B;Q4A;Q4B;Q4C;Q5A;Q5B;Q5C;Q5D;Q5E;Q5F;Q5G;Q5H;Q6A;Q6B;Q7A;Q7B;Q7C;Q7D;Q7E;Q7F;Q7G;Q7H;Q7I;Q8A;Q8B;Q8C;Q8D;Q8E;Q8F;Q8G;Q8H;Q9;Q10;Q11A;Q11B;Q12A;Q12B;Q13A;Q13B;Q14
376;67.69.76.140;Oui;Non;Oui;Oui;Non;Non;;;;;;;;;;;;;;;;;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;;N/A;N/A;N/A;N/A;N/A;N/A;N/A;;;;;;;;;;
389;10.200.23.188;Oui;Oui;Oui;Oui;Non;Non;;;;;;;;;;;;;;;;;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;;N/A;N/A;N/A;N/A;N/A;N/A;N/A;;;;;;;;;;
400;10.200.42.237;Oui;Oui;Oui;Oui;Non;Non;;;;;;;;;;;;;;;;;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;;N/A;N/A;N/A;N/A;N/A;N/A;N/A;;;;;;;;;;
402;142.118.91.129;Oui;Non;Oui;Non;Non;Non;;;;;;;;;;;;;;;;;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;;N/A;N/A;N/A;N/A;N/A;N/A;N/A;;;;;;;;;;
413;132.207.34.37;Oui;Oui;Oui;Non;Non;Non;;;;;;;;;;;;;;;;;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;;N/A;N/A;N/A;N/A;N/A;N/A;N/A;;;;;;;;;;
414;132.207.127.125;Oui;Non;Non;Non;Oui;Non;;;;;;;;;;;;;;;;;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;;N/A;N/A;N/A;N/A;N/A;N/A;N/A;;;;;;;;;;
425;216.208.99.2;Non;Non;Non;Non;Oui;Non;;;;;;;;;;;;;;;;;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;;N/A;N/A;N/A;N/A;N/A;N/A;N/A;;;;;;;;;;
492;104.218.52.243;Non;Non;Non;Non;Oui;Non;;;;;;;;;;;;;;;;;Non;Oui;Oui;Oui;Oui;Oui;Non;Non;;Non;Non;Non;Oui;Non;Non;Oui;;;;;;;;;;
520;24.114.108.142;Oui;Non;Non;Oui;Non;Non;;;;;;;;;;;;;;;;;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;;N/A;N/A;N/A;N/A;N/A;N/A;N/A;;;;;;;;;;
535;23.252.39.12;Oui;Non;Non;Oui;Non;Non;;;;;;;;;;;;;;;;;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;;N/A;N/A;N/A;N/A;N/A;N/A;N/A;;;;;;;;;;
537;206.167.243.2;Oui;Non;Non;Non;Non;Oui;;;;;;;;;;;;;;;;;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;;N/A;N/A;N/A;N/A;N/A;N/A;N/A;;;;;;;;;;
538;65.38.85.20;Peut-être;Oui;Oui;Oui;Non;Non;;;;;;;;;;;;;;;;;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;;N/A;N/A;N/A;N/A;N/A;N/A;N/A;;;;;;;;;;
572;10.200.3.89;Oui;Oui;Oui;Oui;Non;Non;;;;;;;;;;;;;;;;;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;;N/A;N/A;N/A;N/A;N/A;N/A;N/A;;;;;;;;;;
574;24.114.99.86;Peut-être;Oui;Oui;Oui;Non;Oui;;;;;;;;;;;;;;;;;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;;N/A;N/A;N/A;N/A;N/A;N/A;N/A;;;;;;;;;;
576;72.143.210.173;Peut-être;Non;Oui;Non;Non;Non;;;;;;;;;;;;;;;;;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;;N/A;N/A;N/A;N/A;N/A;N/A;N/A;;;;;;;;;;
603;24.114.108.163;Peut-être;Oui;Oui;Oui;Non;Non;;;;;;;;;;;;;;;;;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;;N/A;N/A;N/A;N/A;N/A;N/A;N/A;;;;;;;;;;
608;96.9.250.204;Peut-être;Non;Oui;Non;Non;Non;;;;;;;;;;;;;;;;;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;;N/A;N/A;N/A;N/A;N/A;N/A;N/A;;;;;;;;;;
612;69.70.96.150;Peut-être;Non;Non;Non;Non;Non;Je suis au certificat;;;;;;;;;;;;;;;;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;;N/A;N/A;N/A;N/A;N/A;N/A;N/A;;;;;;;;;;
617;10.200.28.116;Oui;Non;Oui;Oui;Non;Non;;;;;;;;;;;;;;;;;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;;N/A;N/A;N/A;N/A;N/A;N/A;N/A;;;;;;;;;;
631;70.51.176.166;Oui;Non;Non;Oui;Non;Non;;;;;;;;;;;;;;;;;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;;N/A;N/A;N/A;N/A;N/A;N/A;N/A;;;;;;;;;;
639;72.143.210.84;Oui;Oui;Oui;Oui;Non;Non;;;;;;;;;;;;;;;;;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;;N/A;N/A;N/A;N/A;N/A;N/A;N/A;;;;;;;;;;
656;10.200.0.159;Oui;Oui;Non;Non;Non;Non;;;;;;;;;;;;;;;;;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;;N/A;N/A;N/A;N/A;N/A;N/A;N/A;;;;;;;;;;
668;10.200.7.124;Peut-être;Non;Non;Non;Oui;Non;;;;;;;;;;;;;;;;;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;;N/A;N/A;N/A;N/A;N/A;N/A;N/A;;;;;;;;;;
686;209.145.254.144;Peut-être;Oui;Non;Non;Non;Non;;;;;;;;;;;;;;;;;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;;N/A;N/A;N/A;N/A;N/A;N/A;N/A;;;;;;;;;;
692;24.203.218.5;Peut-être;Non;Oui;Non;Non;Non;;;;;;;;;;;;;;;;;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;;N/A;N/A;N/A;N/A;N/A;N/A;N/A;;;;;;;;;;
701;206.167.243.2;Peut-être;Non;Oui;Non;Non;Non;;;;;;;;;;;;;;;;;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;;N/A;N/A;N/A;N/A;N/A;N/A;N/A;;;;;;;;;;
706;96.21.5.253;Peut-être;Oui;Oui;Non;Non;Non;;;;;;;;;;;;;;;;;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;;N/A;N/A;N/A;N/A;N/A;N/A;N/A;;;;;;;;;;
710;144.172.201.187;Peut-être;Non;Non;Non;Non;Oui;;;;;;;;;;;;;;;;;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;;N/A;N/A;N/A;N/A;N/A;N/A;N/A;;;;;;;;;;
727;10.200.34.132;Peut-être;Non;Non;Non;Non;Oui;;;;;;;;;;;;;;;;;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;;N/A;N/A;N/A;N/A;N/A;N/A;N/A;;;;;;;;;;
742;24.114.108.211;Peut-être;Non;Non;Oui;Non;Non;;;;;;;;;;;;;;;;;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;;N/A;N/A;N/A;N/A;N/A;N/A;N/A;;;;;;;;;;
750;10.200.15.157;Peut-être;Oui;Oui;Oui;Non;Non;;;;;;;;;;;;;;;;;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;;N/A;N/A;N/A;N/A;N/A;N/A;N/A;;;;;;;;;;
756;10.200.14.169;Non;Non;Non;Non;Oui;Non;;;;;;;;;;;;;;;;;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;;N/A;N/A;N/A;N/A;N/A;N/A;N/A;;;;;;;;;;
771;67.69.76.223;Non;Oui;Oui;Oui;Non;Non;;;;;;;;;;;;;;;;;Non;Non;Oui;Oui;Oui;Non;Non;Non;;Oui;Oui;Oui;Oui;Oui;Non;Non;;;;;;;;;;
774;70.53.211.159;Oui;Non;Non;Non;Non;Oui;;;;;;;;;;;;;;;;;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;;N/A;N/A;N/A;N/A;N/A;N/A;N/A;;;;;;;;;;
784;96.20.213.232;Peut-être;Non;Oui;Non;Non;Non;;;;;;;;;;;;;;;;;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;;N/A;N/A;N/A;N/A;N/A;N/A;N/A;;;;;;;;;;
789;70.31.232.20;Peut-être;Oui;Oui;Oui;Non;Non;;;;;;;;;;;;;;;;;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;;N/A;N/A;N/A;N/A;N/A;N/A;N/A;;;;;;;;;;
811;135.19.31.50;Oui;Oui;Non;Non;Non;Non;;;;;;;;;;;;;;;;;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;;N/A;N/A;N/A;N/A;N/A;N/A;N/A;;;;;;;;;;
821;193.57.67.241;Peut-être;Oui;Oui;Non;Non;Non;;;;;;;;;;;;;;;;;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;;N/A;N/A;N/A;N/A;N/A;N/A;N/A;;;;;;;;;;
833;142.169.82.124;Peut-être;Non;Non;Non;Non;Oui;;;;;;;;;;;;;;;;;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;;N/A;N/A;N/A;N/A;N/A;N/A;N/A;;;;;;;;;;
863;10.10.5.14;Peut-être;Non;Non;Non;Non;Oui;;;;;;;;;;;;;;;;;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;;N/A;N/A;N/A;N/A;N/A;N/A;N/A;;;;;;;;;;
873;70.83.136.174;Peut-être;Oui;Non;Non;Non;Non;;;;;;;;;;;;;;;;;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;;N/A;N/A;N/A;N/A;N/A;N/A;N/A;;;;;;;;;;
927;24.37.102.230;Peut-être;Non;Oui;Non;Non;Non;;;;;;;;;;;;;;;;;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;;N/A;N/A;N/A;N/A;N/A;N/A;N/A;;;;;;;;;;
950;107.161.13.30;Peut-être;Oui;Non;Non;Non;Non;;;;;;;;;;;;;;;;;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;;N/A;N/A;N/A;N/A;N/A;N/A;N/A;;;;;;;;;;
969;66.131.116.28;Peut-être;Non;Non;Non;Non;Oui;;;;;;;;;;;;;;;;;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;;N/A;N/A;N/A;N/A;N/A;N/A;N/A;;;;;;;;;;
975;173.179.158.58;Peut-être;Non;Non;Non;Non;Oui;;;;;;;;;;;;;;;;;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;;N/A;N/A;N/A;N/A;N/A;N/A;N/A;;;;;;;;;;
981;132.205.229.55;Peut-être;Non;Non;Oui;Non;Non;;;;;;;;;;;;;;;;;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;;N/A;N/A;N/A;N/A;N/A;N/A;N/A;;;;;;;;;;
999;204.48.77.241;Peut-être;Oui;Non;Oui;Non;Non;;;;;;;;;;;;;;;;;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;;N/A;N/A;N/A;N/A;N/A;N/A;N/A;;;;;;;;;;
1051;70.55.182.130;Peut-être;Oui;Oui;Non;Non;Non;;;;;;;;;;;;;;;;;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;;N/A;N/A;N/A;N/A;N/A;N/A;N/A;;;;;;;;;;
1069;72.143.208.56;Peut-être;Non;Non;Non;Non;Oui;;;;;;;;;;;;;;;;;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;;N/A;N/A;N/A;N/A;N/A;N/A;N/A;;;;;;;;;;
1116;204.48.94.227;Peut-être;Non;Non;Non;Oui;Non;;;;;;;;;;;;;;;;;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;;N/A;N/A;N/A;N/A;N/A;N/A;N/A;;;;;;;;;;
1118;212.213.198.112;Non;Non;Non;Non;Oui;Non;;;;;;;;;;;;;;;;;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;;N/A;N/A;N/A;N/A;N/A;N/A;N/A;;;;;;;;;;
1126;96.21.211.211;Oui;Non;Oui;Oui;Non;Non;;;;;;;;;;;;;;;;;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;;N/A;N/A;N/A;N/A;N/A;N/A;N/A;;;;;;;;;;
1127;73.93.141.180;Oui;Non;Non;Non;Oui;Non;;;;;;;;;;;;;;;;;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;;N/A;N/A;N/A;N/A;N/A;N/A;N/A;;;;;;;;;;
1158;10.200.44.244;Peut-être;Non;Non;Oui;Oui;Non;;;;;;;;;;;;;;;;;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;;N/A;N/A;N/A;N/A;N/A;N/A;N/A;;;;;;;;;;
1171;10.200.59.183;Non;Oui;Non;Non;Non;Non;;;;;;;;;;;;;;;;;Non;Non;Oui;Non;Non;Oui;Non;Non;;Non;Non;Non;Non;Non;Non;Oui;;;;;;;;;;
1183;10.200.25.23;Peut-être;Oui;Oui;Non;Non;Non;;;;;;;;;;;;;;;;;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;;N/A;N/A;N/A;N/A;N/A;N/A;N/A;;;;;;;;;;
1208;10.200.25.215;Peut-être;Non;Non;Non;Non;Oui;;;;;;;;;;;;;;;;;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;;N/A;N/A;N/A;N/A;N/A;N/A;N/A;;;;;;;;;;
1215;76.64.251.197;Peut-être;Non;Non;Non;Non;Oui;;;;;;;;;;;;;;;;;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;;N/A;N/A;N/A;N/A;N/A;N/A;N/A;;;;;;;;;;
1218;45.74.210.99;Oui;Oui;Non;Non;Non;Non;;;;;;;;;;;;;;;;;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;;N/A;N/A;N/A;N/A;N/A;N/A;N/A;;;;;;;;;;
1296;86.49.239.80;Peut-être;Non;Non;Non;Oui;Non;;;;;;;;;;;;;;;;;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;;N/A;N/A;N/A;N/A;N/A;N/A;N/A;;;;;;;;;;
1306;206.248.172.213;Peut-être;Non;Non;Non;Oui;Non;;;;;;;;;;;;;;;;;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;;N/A;N/A;N/A;N/A;N/A;N/A;N/A;;;;;;;;;;
1320;96.20.150.99;Peut-être;Oui;Oui;Non;Non;Non;;;;;;;;;;;;;;;;;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;;N/A;N/A;N/A;N/A;N/A;N/A;N/A;;;;;;;;;;
1325;135.0.236.156;Peut-être;Non;Non;Non;Non;Oui;;;;;;;;;;;;;;;;;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;;N/A;N/A;N/A;N/A;N/A;N/A;N/A;;;;;;;;;;
1327;10.200.23.211;Oui;Non;Oui;Non;Non;Oui;;;;;;;;;;;;;;;;;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;;N/A;N/A;N/A;N/A;N/A;N/A;N/A;;;;;;;;;;
1366;10.200.45.252;Oui;Oui;Oui;Oui;Non;Non;;;;;;;;;;;;;;;;;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;;N/A;N/A;N/A;N/A;N/A;N/A;N/A;;;;;;;;;;
1077;132.207.12.131;Peut-être;Non;Non;Non;Non;Non;;;;;;;;;;;;;;;;;Non;Non;Non;Non;Non;Non;Non;Non;;Non;Non;Non;Non;Non;Non;Non;;Post-Doctorat;;Autre;;Ne souhaite pas répondre;;Ne souhaite pas répondre;;On peut faire le sondage plusieurs fois par lien d'invitation, donc vos données sont fausses.
